id,name,listing_key
28497028,Heights V,35417
28500619,Brooklyn Tree House,35418
28501387,Huge Soho Loft,35419
28506359,"2 Bdrm Central Park-Convenient, Clean, Near Metro",35420
28506595,Cute Room,35421
28507308,Luxury Apt with perfect location and views,35422
28509709,Bronx Apartment College Ave,35423
28510048,NYC Spacious 6 Br Victorian Home w/ parking,35424
28510491,Clean + Cozy Room-Please Read All Details,35425
28510832,Private 2 BR apartment near train,35426
28512918,"Comfortable, Queen Bedroom in East Williamsburg",35427
28513148,"Lovely Studio - Heart of Carroll Gardens, Brooklyn",35428
28513450,Cozy 3 Bedroom in the heart of NYC,35429
28513774,Cozy 2 Bedroom Apt w/ Patio & Hot Tub near Trains,35430
28513853,Spacious Studio - 5 Mins from Times Square.,35431
28514974,"Great room in hip, but quiet Williamsburg, BKLYN.",35432
28515078,Minimalist Oasis/ Condo,35433
28517276,Luxury Studio & Private Patio - NYC in 20 minutes!,35434
28517278,Williamsburg Brooklyn Apartment,35435
28518320,Beautiful Brooklyn Brownstone in Prime Location,35436
28519623,clean& airy in Brooklyn w/private bathroom and AC!,35437
28519821,"Cute Clean &  Quaint , 40 minutes away from. City",35438
28520092,2BR APT NEXT TO CENTRAL PARK & TIMES SQUARE,35439
28520183,"Large, brand new Williamsburg apt. w/ prvt outdoor",35440
28521841,Colorful and central Gramercy apartment,35441
28522394,The Spot,35442
28525440,Art & Expression Inn,35443
28526676,Cozy Room,35444
28531920,SPECTACULAR 2br high floor (Website hidden by Airbnb) view,35445
28532378,Gem,35446
28534405,New york Multi-unit building,35447
28536037,EXCELLENT location  2min 7 line 61st Express train,35448
28536219,Adorable Polly Pocket-Sized Prospect Heights Space,35449
28538516,纽约单一家庭住宅,35450
28538946,Spacious & Bright 1 Bedroom Refuge in the Big City,35451
28539077,Sun-drenched Executive Suite 1,35452
28539464,"#2BED Luxury Midtown Full Kitchen, Comp Breakfast",35453
28540171,Central Harlem Home,35454
28540537,Cozy Loft Studio with Skylight!,35455
28540618,Sweet studio in the heart of Nolita,35456
28540662,Angels Haven,35457
28541165,Budget cave!,35458
28541238,Spacious room with huge bay window & natural light,35459
28541768,Cosy small room 15 mins away from Manhattan,35460
28542484,Sonder | 21 Chelsea | Sophisticated 2BR + Rooftop,35461
28542784,Sonder | 21 Chelsea | Lively 1BR + Rooftop,35462
28543617,Private room in Airy Harlem Penthouse,35463
28543707,Fab & huge room in historic bedstuy brownstone,35464
28544890,Serene Spacious and Sun lit Master 5 mins to metro,35465
28545860,Affordable private queen room in Fresh Meadows,35466
28547290,Sunny room W/ Private bathroom -North Williamsburg,35467
28548195,"Modern, clean, NEW apt 1 block from train!",35468
28550680,Bright Room w own Bathroom & Views. Central Park.,35469
28554405,Shared place by Theater district in Manhattan west,35470
28558474,Cozy apartment separated bedroom - Near Manhattan,35471
28558930,Cosy home in Bushwick..25 minutes into Manhattan!,35472
28559951,"Small, Cozy room in Central Harlem neighborhood",35473
28560196,Good 2-bedroom in Bushwick!,35474
28560281,Theatre District Apartment,35475
28560837,Rock Rock Rockaway Beach House,35476
28560966,New York Apartment,35477
28561160,"New York - Private room, perfect location",35478
28561620,Clean and private room in Murray Hill,35479
28561904,Brand new uber-clean minimalist Bushwick 1BR,35480
28561906,Spacious Modern Brooklyn Studio,35481
28563801,"Stylish, convenient, renovated- 2 min to subway -",35482
28564157,1Ample room for groups in bushwick,35483
28564317,1Brooklyn budget room in bushwick,35484
28564366,1Cosy room for solo/couple in bushwick,35485
28564408,1Dynamic private room in bushwick,35486
28565170,Private room+bathroom Only 20mins to Midtown NYC!,35487
28565575,Central & Cozy Brooklyn Home,35488
28567040,Bronx House #4_3,35489
28568117,Harlem Heights Suite,35490
28574888,Guest Studio at Stella's place,35491
28578651,Sunny Private bedroom in prime Greenpoint,35492
28578931,Sunnyside RM. Reasonable price. Great for commute!,35493
28580323,Writer's nook in the center of Greenpoint !!!,35494
28580426,Rooftop Vibes for small events,35495
28581563,Peace and quiet in the center of it all,35496
28582698,"Private Studio, 5 minutes from JFK",35497
28582815,"Bright, spacious 2BR in classic brownstone",35498
28583186,Fabulous Bed-Stuy Brownstone Garden Apartment,35499
28583260,Cozy Private Home Space  in Gorgeous Neighborhood,35500
28583593,"Elegant, Loft-like 1BR in a historic brownstone",35501
28584472,Art gallery apartment in the center of Manhattan,35502
28584690,Upper East Cozy Apt,35503
28584877,Cozy bedroom available in best area of Brooklyn!,35504
28585042,Lovely Room in the heart of the East Village,35505
28585119,Brooklyn Hot Spot with all the Fixins!,35506
28585982,Large apartment walking distance to Williamsburg,35507
28586482,Private room in 2 bdrm apt. Near Gateway Ctr. Mall,35508
28587071,Private Bedroom in Queens at St. John's University,35509
28587227,Private Studio near LaGuardia Airport and Mahattan,35510
28587590,"Stay in my spacious, clean and quiet abode.",35511
28587806,New York City  Apartment,35512
28589725,"CAMAS PARA MUJERES VIAJERAS EN QUEENS,(Only Women)",35513
28590307,SALA/CAMA PARA MUJERES VIAJERAS (WOMEN ONLY),35514
28600360,Cozy studio near the beach and St. John’s hospital,35515
28600950,Wonderful and bright 1BR steps from Central Park,35516
28602842,Amazing 2Bed apt in Union Square,35517
28603871,Sonder | Madison Ave | Sophisticated Studio + Gym,35518
28604409,Sonder | Madison Ave | Convenient Studio + Gym,35519
28604793,6MinTrainMasterRoom/MaimonidesLutheranIndustryCity,35520
28605855,Martha's Guest Room,35521
28606263,Gorgeous 1 Bedroom on the Park,35522
28606376,Bedroom Apartment in the Heart of Manhattan,35523
28606397,"Affordable Couch-Surfing, Near All",35524
28606853,Bedroom 7 bed A.,35525
28607153,Renovated Dining(2019) 5min to 74st Express subway,35526
28607761,Bedroom 7 Bed B,35527
28607874,Sonder | Madison Ave | Spacious Studio + Gym,35528
28608063,South Bronx Oasis - Stunning 1 Bedroom Apartment,35529
28608084,Sonder | Madison Ave | Simple Studio + Gym,35530
28608251,Bedroom 7 Bed C,35531
28608462,Bedroom 7 Bed D,35532
28608920,Chic modern studio,35533
28609526,Beautiful Bedroom in a brand new apartment! 3L-1,35534
28609705,20 mins from Manhattan. 10 mins frm S.I. ferry.,35535
28609762,Sun Filled Oasis,35536
28610567,Nice Clean Official Cozy Suite 2 In Brooklyn,35537
28611271,Cozy Room in Steinway st. with a firescape view!,35538
28611623,"Jazz, Harlem, Home :)",35539
28613110,Apt in Bronx near 6 train 20 min Manhattan or LGA.,35540
28613174,6MinTrainLivingRoomMaimonidesLutheranIndustryCity,35541
28614344,6MinTrainBackRoom/Maimonides-Lutheran industryCity,35542
28614707,"Artist's nest, in the heart of the East Village",35543
28615793,Private bedroom in 4 bedroom apt. in Tribeca,35544
28616009,GREAT 3 BR Home Mins. From Manhattan !!!!!!!,35545
28616435,^^SWEET DEAL in NYC^,35546
28616686,Newly Remodeled Room !!! downtown brooklyn,35547
28625897,"Near A/C/L/3 trains! Two comfy beds, good vibes.",35548
28626448,Sunny penthouse studio in Brooklyn,35549
28627156,Cozy Room near Manhattan NYC,35550
28627384,Times Square True NY Style Home With All Cultures!,35551
28627947,Astoria Couples RM w/ Lovely Furniture. Own bath.,35552
28628675,A quiet and spacious haven in the Lower East Side,35553
28631359,Brooklyn Apartment 2,35554
28631715,Williamsburg Home with a View,35555
28632449,Entire 2 Bedroom Apartment — Murray Hill NYC,35556
28632837,Lovely RM in Astoria with great location.,35557
28633104,3rd FL Private 2BR apartment with dinning room,35558
28634470,Beautiful Garden Apt in Prime Bushwick,35559
28635035,Beautiful garden apartment,35560
28635287,Brooklyn Studio Apartment,35561
28635684,Room with Amazing View in Manhattan!,35562
28635863,Fabulous West Village Modern Luxury,35563
28636781,Clinton Hill Heavenly Haven - shared,35564
28637001,"Room with a View, Next to Times Square!",35565
28637635,Room 3 (4R),35566
28637994,Spacious Room in Upper Manhattan,35567
28638855,Cute & Cozy Studio in the BEST part of BK,35568
28640338,Luxury Apartment/ Wall Street,35569
28640741,Airy Brooklyn Artist's Loft,35570
28641018,Heart of Astoria,35571
28641288,TOWN HOME ONE,35572
28642074,Cozy BX Corner,35573
28642335,Cozy/Clean/ Private Bedroom in Uptown Manhattan.,35574
28642660,Private furnished bedroom in Williamsburg,35575
28642786,Excellent Loc best value Midtown studio/nearMacy’s,35576
28643600,Waterfront condo with swimming pool,35577
28644822,Home of the artists,35578
28646412,Astoria Queens. A Perfect Room to Stay in 3BR2BA,35579
28647979,"Home For Medical Professionals - ""The Tesla""",35580
28652436,"Large bedroom in Sunny 2-Bed, 1-Bath",35581
28654606,Warm Duplex Townhouse,35582
28655675,Williamsburg 1 Private Queen Bedroom and Bathroom,35583
28656163,Celebrity Home Artistic Master Bdrm,35584
28656606,UWS 1 bedroom near everything,35585
28657242,Charming and spacious duplex in classic brownstone,35586
28658564,Perfectly located UWS - Cool Clean studio,35587
28658731,Gorgeous Bedroom in the heart of Bushwick Him-2L-1,35588
28659172,Spacious/comfortable/detailed/eclectic  apartment,35589
28659175,Spacious Private Bedroom in the heart of Bushwick!,35590
28659894,Private bedroom in prime Bushwick! Near Trains!!!,35591
28660068,Gorgeous Bedroom in the heart of Bushwick Him-2R-3,35592
28660257,Gorgeous Bedroom in the heart of Bushwick Him-3R-3,35593
28660377,Gorgeous Bedroom in the heart of Bushwick Him-2R-1,35594
28661274,Incredible Brookly Room!,35595
28661332,Gorgeous Bedroom in the heart of Bushwick Him-3R-1,35596
28661542,Gorgeous Bedroom in the heart of Bushwick Him-2R-2,35597
28661704,Gorgeous Bedroom in the heart of Bushwick Him-3R-2,35598
28661866,Gorgeous Bedroom in the heart of Bushwick Him-3R-4,35599
28662351,Large Room in Manhattan Steps to Subway,35600
28663593,WILLIAMSBURG LUXURY BUILDING (BEST LOCATION),35601
28666327,Cozy loft private bathroom,35602
28666578,Large Cozy Bedroom 10 mins from Times Sq. 33C3,35603
28667225,A Good Night Sleep,35604
28667823,Private Room in Authentic Luxury Loft,35605
28667969,Lola’s Haven,35606
28668546,Brooklyn House at 443 Linden Room 1,35607
28668879,Lefferts Garden! Real Brooklyn flavor!,35608
28669168,Cozy Room in the Center of Manhattan!,35609
28670390,"Home For Medical Professionals - ""The Abducens""",35610
28670432,X 20-203,35611
28671481,Best Location x Sparkling Clean x Private Studio,35612
28671495,"Home For Medical Professionals - ""The Xenon""",35613
28671992,Cozy Bedroom with Private Bath,35614
28672201,The Groundhog Inn. Entire Apt Near Subway Vegan,35615
28680502,Spacious clean private bedroom,35616
28680576,Cozy Room With Big Comfortable Bed!,35617
28680995,Brooklyn House,35618
28681181,Clinton Hill/Bedstuy Brooklyn stylish and artsy,35619
28682647,Private room in Bushwick Brooklyn,35620
28684892,Sweet Tribeca Studio w/ Great views + Indoor pool by Blueground,35621
28687609,Studio Apartment with Bridge and River Views,35622
28688612,Upper west side room,35623
28689388,Huge 1 BR APT in Heart of Astoria,35624
28689514,Brooklyn Heart,35625
28690074,Spacious Cozy Private Room close to Central Park,35626
28690364,En-suite room with PRIVATE bathroom,35627
28690371,"420 friendly rm,lots of sunlight great for couples",35628
28692213,"One bedroom, with huge backyard for personal space",35629
28692232,Luxury Affordable comfort in the Bronx-Suite 3!,35630
28692626,"Pvt 1 full bed 10 min from JFK, close to Manhattan",35631
28692911,Private One Bedroom Apartment,35632
28693418,Traveler's Rest,35633
28694075,Greenpoint 2BR,35634
28695405,Luxury apartment. ONE STOP from midtown MANHATTAN!,35635
28696741,Exclusive Modern Penthouse Apartment,35636
28697632,Spacious and clean 1BR apt.  in Uptown Manhattan,35637
28697997,"Home For Medical Professionals - ""The Fossa""",35638
28699232,"Home For Medical Professionals - ""The Gamma""",35639
28699654,"Home For Medical Professionals - ""The Kinetic""",35640
28699887,Brooklyn Home,35641
28701957,"Midtown West, very cozy place with your own room, prime location.",35642
28703204,"Multi unit building , cozy room. Ny",35643
28709382,Huge bedroom with private half bath prime location,35644
28711718,Harlem apartment,35645
28711792,East Village Cottage Life,35646
28713390,Private Open Space,35647
28713500,San Carlos Hotel  Deluxe Room- up to 3,35648
28715201,Simple Spacious RM near Queens Center Mall & NYPD,35649
28715589,Cozy Loft Apartment - Convenient Location!,35650
28715862,Bright & Peaceful Brooklyn Abode!,35651
28716187,Home away from home,35652
28717231,PRIVATE BATH • AC • Yard • Historic Brownstone,35653
28718446,Modern East Village Apartment off Bowery,35654
28718812,One bed room apartment,35655
28719635,Beautiful house with a beautiful room and more,35656
28720687,"BP DORM STYLE SHARED ROOM, BIG BEAUTIFUL HOME+WIFI",35657
28721018,Brooklyn Sunny room 5 min to subway,35658
28721911,Crash pad,35659
28722807,Bright and Spacious Loft in Brooklyn,35660
28722897,Charming Shared Place in East Manhattan,35661
28730126,Beautiful Apartment in West Village,35662
28730167,Quite place by the park,35663
28730408,Brooklyn Carriage House,35664
28730581,NEAR 5th AVE RENOVATED STUDIO IN BROOKLYN,35665
28731208,"Lovely, Spacious Cottage in Ditmas Park",35666
28732998,Quintessential Tribeca Loft,35667
28733777,"Clean, quiet space in Upper East Side",35668
28734234,Cozy 4BDR Unit in Greenpoint mins to Manhattan,35669
28734328,Comfortable and Bright 1 Bedroom Apartment,35670
28734438,New York Chelsea Apartment,35671
28734646,Cosy Williamsburg Apartment in Brooklyn New York,35672
28734774,Spacious private room in the heart of Bed-Stuy,35673
28734815,Brand New Modern 1+2 Apt,35674
28735958,Modern Luxury Apartment with Washer & Dryer,35675
28736148,Cozy 1 Bedroom Apt in Hamilton Heights,35676
28736269,Bright room - Williamsburg Lorimer Stop L train!,35677
28736839,"Gorgeous Harlem loft w/15 ft ceilings, sleeps 10",35678
28736904,Modem 2 bedroom in Times sq for 5ppl,35679
28737665,Beautiful NYC loft 10min walk from Central Park,35680
28737860,Luxury Oasis in SoHo,35681
28738642,4th Floor en-suite Bath Room,35682
28739729,Brand New Renovated Shared Room In  Manhattan,35683
28739873,Arverne Bayside,35684
28740981,"Chic, light-filled Sugar Hill 1 bedroom",35685
28741369,Cozy Renovated New Apt with Private Bathroom,35686
28741548,Enjoyable Newly Renovated Private Room,35687
28743080,"Clean, Cozy & Charming Shared Room in Manhattan",35688
28750104,Awesome 1BR in 2 room located in heart of Bushwick,35689
28751375,Cozy Room in Brooklyn- Sunset Park,35690
28751496,"2-BR Apt 25min from TIMES SQUARE, Near Shops!",35691
28751660,Alcove Studio 10 mins walk to Times Square,35692
28751912,Private Room in Brooklyn,35693
28752251,Sun-filled Apartment in Great Location,35694
28754650,NYC Chelsea,35695
28755241,New York Apt -Subway 5 min & Supermarket 1 min,35696
28756175,Huge Sunny Private Bedroom & Private Bathroom - BK,35697
28757780,New York City Private one bedroom and shared bath,35698
28757927,Astoria escape,35699
28758083,TJ Room,35700
28759034,Large quiet private studio in East Harlem,35701
28759953,SoHo 1BR Apartment,35702
28760070,Great one bedroom studio,35703
28760189,Cozy Happy Place in Brooklyn 1 block from Subway,35704
28761069,Queen Sized Bdrm in Historic Harlem (Townhouse),35705
28761735,New york Multi-unit building,35706
28762085,Private room! nice apartment near yankee stadium,35707
28762323,Gorgeous Spacious Duplex Apartment in Brooklyn,35708
28763093,"Cozy, lux studio in prime NYC with amazing view",35709
28763578,5min walk to L train - Free WiFi & Cleaning,35710
28764308,Cute private room in the heart of Soho,35711
28770601,Cozy Brooklyn 2 Bedroom for your BUDGET!,35712
28773549,Elegant 2bdrm home in Midtown!,35713
28775021,Industrial apartment in the heart of Bushwick,35714
28775714,Cute apartment in Long Island City,35715
28777497,Gorgeous Cozy Brooklyn apartment suite,35716
28777968,PRIVATE BEDROOM and BATHROOM crown heights Aprtmnt,35717
28778214,Beautiful Studio Apartment in East Harlem,35718
28778379,Luxury 2 beds with 2 full baths and skyline view,35719
28778501,Big Room/Basement on three bedroom apt,35720
28779020,Artist tenement apartment in NOLITA/Little Italy,35721
28779353,A Sunny Room w/Private Bath. 20 m to Mnhttn,35722
28779428,3Bedroom+1.5bath Loft apartment,35723
28779900,Brooklyn House at 443 linden Bedroom 2,35724
28780407,"BRIGHT! Huge,Beautiful&Quiet Fort Greene (BK) Apt",35725
28780515,2 bedrooms available• private garden • 2/5  train,35726
28781373,Spacious & Sunny Brooklyn Home,35727
28782669,Encuentra la tranquilidad ideal,35728
28784880,*PRIVATE* Loft 5 minutes away from LaGuardia,35729
28785091,Brooklyn House at 443 Linden - Room 5,35730
28785322,Beautiful and Convenient Location in Lower NYC,35731
28785361,Large 2BED UN Location Full Kitchen Free Breakfast,35732
28786315,Brooklyn House at 443 Linden Room 3,35733
28786900,Brooklyn House at 443 linden Bedroom 4,35734
28787365,1Cozy bedsty room,35735
28787471,Bed stuy duplex close to train,35736
28787488,1Delightful room in bedsty,35737
28790081,HUGE 3 BDR Apt & 2 Baths ✴EAST VILLAGE✴,35738
28790940,East Village - Two twin beds,35739
28794872,2 bedroom Corner unit overlooking the park,35740
28799008,"Lovely, bright 2BR Apt in Crown Heights",35741
28801345,Cozy Chic Bedroom in the Heart of West Village,35742
28801976,Modern renovated Loft in the Heart of Williamsburg,35743
28802019,Modern  Manhattan Brownstone -1 Block to Subway,35744
28803718,Art Filled Private Room,35745
28805003,"Micro-Studio in Hells Kitchen, Shared Bath",35746
28805245,Just Peachy: East Village. Come home already!,35747
28805290,Private room in Williamsburg loft,35748
28807852,Downtown in NOHO a block from broome street.,35749
28807969,"Exceptionally Cute, Cozy East Village Unit",35750
28810799,Spacious Comfy livingroom Lounge spot in BronxHome,35751
28811035,New York House,35752
28811363,Warm little oasis in Brooklyn with Full size bed,35753
28812604,"Street-view room near Union Square, Greenwich Vilg",35754
28812837,Charming Mid Century One Bedroom,35755
28813184,Tranquil East Village 1 Bedroom,35756
28815052,Quaint West Village Hideaway,35757
28815149,"Charming Bk Crash Pad, relax & unwind with ease",35758
28816767,THE CREATIVE CAVE BY CONEY ISLAND,35759
28816970,Amazing Studio in the heart of East Village,35760
28817246,"Sweet, Small Brooklyn Room!",35761
28817364,Cozy Spacious Studio 15 mins -Time Square,35762
28820641,Located in the perfect neighborhood of NYC a gem,35763
28826608,“For Heaven Cakes”,35764
28830379,The Best apartment in NYC for the Best guest!,35765
28831635,NYC Apartment - Upper East Side True 1 Bedroom,35766
28832811,"Spacious Room in a Historic, Beautiful Apartment",35767
28833210,Bright Room 20-203,35768
28833297,"HUGE SPACE, HEART OF BROOKLYN, 1 BLOCK FROM SUBWAY",35769
28833410,Bright two bedroom apartment in Soho,35770
28834703,Beautiful Brooklyn Brownstone Entire Parlor Floor.,35771
28835184,Bronx Apartment,35772
28835678,Charming and cozy one-bedroom on Upper West Side,35773
28836267,"Good location in queen
Near by subway (3 block)",35774
28836976,New York Apartment / HIDDEN GEM ROSEDALE LLC,35775
28837152,Harlem Oasis,35776
28838614,Sunny one bedroom renovated apartment,35777
28838673,Luxury Brownstone living in the heart of Brooklyn,35778
28838780,Studio w/ great location in the heart of Brooklyn!,35779
28838875,Charming 2 Bedroom Apartment in Ideal Location,35780
28839265,Cozy MasterBed Room Suite w/Jacuzzi Tub,35781
28840001,Beautiful Cozy Studio Apartment,35782
28840175,Pretty and cozy 2BR apartment in Chelsea,35783
28841259,Beautiful Duplex & Private Terrace in Williamsburg,35784
28841309,Times Square Prime Two Bedroom Near Port Authority,35785
28841361,A place to stay,35786
28842166,Cozy room by South Seaport,35787
28843143,New York City Private bedroom and shared bath,35788
28843808,Luxury Townhome in the heart of Brooklyn,35789
28844940,The Brooklyn Blue House 3,35790
28845130,Modern Luxury Spacious Suite 15min from Manhattan,35791
28846489,Dumbo paradise,35792
28849818,"Colorful East Village 1BR, Gym, Doorman, Rooftop by Blueground",35793
28850624,Cozy room in historic Brooklyn walk-up,35794
28852284,Charming One Bedroom in Washington Heights,35795
28856920,FiDi 1 Bedroom w/Huge Gym in Luxury Building,35796
28857304,Chic Brooklyn Artist Loft w/ Stunning Views,35797
28859453,"Gorgeous, Prime West Village Apt!",35798
28859648,"Spacious room in a huge house, East williamsburg",35799
28859846,Business Travelers/2 bedrooms,35800
28860105,3 Bedroom Penthouse in FiDi NYC,35801
28860221,shared room in east harlem,35802
28861629,Comfort and Charm in Harlem with a View!!!,35803
28862464,Harlem Gem,35804
28862531,"Williamsburg Private Room, 15 Mins. to Manhattan!",35805
28864263,Large 2BED Midtown Full Kitchen and Free Breakfast,35806
28864751,Beautiful bright room in Soho,35807
28866426,LUXURY 3BR/2 Bath Home 10 minutes to JFK & Casino,35808
28867268,Spacious Room in well Loved East Williamsburg Home,35809
28867312,JCI Cozy 2 bedroom Apt. in Brownstone near trains,35810
28867326,Beuty full bedroom,35811
28867389,PLG Brooklyn Apartment private bedroom+bathroom,35812
28867577,Large Studio Apartment in Historic Brownstone,35813
28867880,Convenient stay,35814
28868139,New Yorker first option to all Malls n restaurant,35815
28869774,Light-filled studio in East Williamsburg,35816
28871214,Bedroom Walking Distance to Central Park,35817
28871823,Chic Modern Minimalism | Private Luxury Space,35818
28872273,Fully furnished lxury 2 BR with outdoor space (2E),35819
28872377,Prolonged Traveler's Dream (a month first & more),35820
28881114,A+ Chelsea_global inspired  location. Large room,35821
28885547,GREENPOINT LOVE,35822
28885996,Spacious Private Room in the heart of Harlem,35823
28887506,2 BEDS - ROOF DECK+ LAUNDRY- CLOSE TO METRO!,35824
28888037,DaDukes Xtra,35825
28888147,NEW Lofty 1bedroom UpperEast Side,35826
28889141,"PRIVATE ROOM in 2bdr, 2bth NEW YORK Brighton Beach",35827
28890190,"5 min from Manhattan, Williamsburg new building!",35828
28890259,Charming Studio view of NYC,35829
28890542,E.Village Private bdrm with Private Entrance for 4,35830
28890908,Beautiful Apartment in Ideal Manhattan Location,35831
28891043,15min:Manhattan 5 subway line takes you everywhere,35832
28891434,New & Clean 2 bedrooms Garden Home,35833
28891558,400sqft HUGEroom  2min expresstrain & 1min LIRR,35834
28892753,4 min subway. 2beds 3people private room&bothroom,35835
28892979,4min subway.free parking big private room温馨漂亮大睡房,35836
28893129,2min bus 4 min subway.9min JFK private room干净舒适花园房,35837
28893365,Large charming space in the heart of the E Village,35838
28894636,Sunny private room close to the city center 41D1,35839
28895817,SUNNY ROOM WITH SKYLIGHT + 2 BEDS,35840
28896148,LUXURY BEDROOM # 2. Ten mins from JFK/Casino,35841
28896237,"Sunlight, comfort, & Brooklyn charm near the Park",35842
28896728,A HIDDEN GEM W/ QUEEN BED & COUCHES 20 MINS TO NYC,35843
28897533,"Newly built Apt in 2015, 3min to Subway",35844
28897932,LUXURY BEDROOM # 3. Ten mins from JFK/Casino,35845
28901045,Master Suite w/Private Bath & Balcony,35846
28901091,peaceful third floor Fort Greene treetop retreat,35847
28901111,Bensonhurst,35848
28908658,Small Reasonable stay in NYC 3min Subway Grand Ave,35849
28908909,"Perfect Studio, Private Garden, Ideal Location!",35850
28909110,Modern 1 Bedroom In Vibrant BK Neighborhood,35851
28909276,Welcome to Paradise,35852
28909477,Charming NYC Guest Suite (Loft Room),35853
28910248,"❤️ Private Studio+Bath+Balcony, 15 mins to City",35854
28910899,"Private room in large, central Nolita penthouse!",35855
28910978,Artistic house with murals,35856
28911697,Cozy Artist Room,35857
28911775,LUXURY PRIVATE BEDROOM & Bath Mins from JFK,35858
28911830,Charming redbrick Bronx Villa,35859
28911848,NYC Hideaway spacious Garden apartment,35860
28911924,Charming Times Square Midtown One Bedroom!,35861
28912358,Parisian style 1 bedroom in the Heart of UES!!!,35862
28912768,Cozy BK Apt -Roof & Balcony- 5 star host reviews!,35863
28912811,Full parlor floor in a Brooklyn brownstone,35864
28913324,6 Guests LUXURIOUS MANHATTAN Condo With ROOFTOP!!!,35865
28913606,King Hotel Room at Wyndham Midtown 45 Resort,35866
28913683,LOVE Best City Views: Luxury & Location 2BD/2BT,35867
28913824,Luxury STUDIO w/FREE GYM by Prospect Park!,35868
28914077,✦Luxury Upper East Side Studio Apartment✦,35869
28915824,"Private Room in Little Italy/Chinatown, Manhattan",35870
28915827,Attractive private room by South Seaport,35871
28916312,Cozy nook in Bronx 5 mins from Botanical Gardens!,35872
28916375,Prime area in Chinatown and Little Italy,35873
28916439,Family and Friendly Room,35874
28916850,Bushwick modern luxury: 2 bed 2 bath apartment,35875
28916864,Cozy 3-People Room Close to Subway,35876
28917395,Ultra Plush Large Private cozy cottage Bedroom,35877
28917505,Small room for 1 Person-Best Value,35878
28917781,Walk in Basement Room with Window,35879
28918134,Basement Room with Window,35880
28918211,B1. Shared room for 4 guests,35881
28918405,Nice Couple in A Walk in Basement with Window,35882
28918624,Private Room with a Twin Bed,35883
28918768,living room space but with curtain for privacy,35884
28918915,B2. Shared room for 4-5 guests,35885
28919308,Charming West Chelsea Studio Loft,35886
28919420,G1. Private room. For 2 guests,35887
28919421,Lovely New Private Bathroom Room,35888
28919516,3-P Room/Private Bath/Walk to Subway--Best Value,35889
28919815,G1. Private room for 2 guest.,35890
28920156,BEAUTIFUL LUXURY 2BDR APARTMENT ON PARK AVE,35891
28920811,Super charming and cozy one bedroom apartment.,35892
28927140,Gentleman's Quarters #2,35893
28927290,Gentleman's Quarters,35894
28931117,AMAZING LUXURY 1 BEDROOM NEAR TIMES SQUARE/MIDTOWN,35895
28931731,Spacious Sunny EV Studio Perfect 4 Business/Travel,35896
28932158,Cosy Room in Chinatown. Near Canal St.,35897
28933107,new ARTIST ROOM IN EAST VILLAGE NYC  .,35898
28933205,Private Bedroom on UES with amazing terrace,35899
28933262,Wyndham Midtown 45,35900
28933403,STYLISH OPEN-PLAN LOFT IN BUSHWICK APARTMENT.,35901
28933616,Spacious studio apartment on ideal LES block,35902
28934396,One Bedroom Apt with a pool & a gym in the bldg,35903
28935658,Private Bedroom&Bathroom w Breakfast in Manhattan,35904
28935673,Victorian Studio Bedroom Suite in Brooklyn,35905
28936557,Designer Apartment in Harlem,35906
28936795,Great Access! Close to station/5line u can use!,35907
28937536,Modern Luxury Condo with a Sunny Patio,35908
28937584,Cozy Private Room in Uptown Manahattan,35909
28938342,"❤️ 2 Beds Option@Bushwick, 15 mins to Manhattan",35910
28938631,❤️  Welcome to the Chelsea Charmer❤️,35911
28939377,SUMMER SPECIAL! Spacious Harlem Condo,35912
28940025,City Island studio apartment retreat,35913
28940279,Brand New Apartment in Williamsburg!,35914
28940496,Master Roon In NICe Aparment,35915
28940723,Traveler Friendly Brooklyn Apartment w Backyard!!!,35916
28940952,"Modern, Well-Appointed Room in NYC!",35917
28941589,"3 bdrm, 2 bth duplex -20 mins to midtown -32B",35918
28941614,Brooklyn Style - with a Balcony!!!,35919
28941710,Tiny Home,35920
28941808,Just Like Home!,35921
28942802,Comfortable house in Dyker Hight New York,35922
28943748,Home Away from Home: The Restorative Room,35923
28950019,Bed room close to NYC⬆︎ with lots of sun light☀️,35924
28950738,Ozone Park Studio,35925
28952183,Cozy private room in spacious Brooklyn Apartment,35926
28952972,"Penthouse Suite at the Manhattan Club, NYC",35927
28953757,One Bed Room with a share living and kitchen apt,35928
28954021,Crown Heights Nice,35929
28954146,NEW- Spacious & Bright Brooklyn 1 Bed,35930
28954400,Lovely Private Garden Apt!,35931
28956510,Private room in full floor Soho Loft,35932
28958147,Cozy 1BR Apartment in Heart of LES,35933
28958325,Huge beedroom close to Cent. Park and Times Square,35934
28958489,Cosy room on the ocean beach.,35935
28958526,"Lower Manhattan 2 Bedroom, Very Convenient!",35936
28959608,The Green Atelier of Park Slope,35937
28959784,Your Cozy Home,35938
28959854,1 BR /stove /fridge / bath/ living rm 20 mins nyc,35939
28960086,Tudor Village,35940
28960088,SOHO 1st Floor | Two Story Apt + Private Backyard,35941
28960455,Large BASEMENT 1BD Apartment - Astoria,35942
28960497,Cozy room in Astoria close to Manhattan,35943
28961050,QUEEN BED WITH SKYLIGHT - NEXT TO METRO!,35944
28961085,Charming Midtown East 1-bedroom,35945
28961203,COZY ROOM NEXT TO METRO B,35946
